ID Caso;ID Caso Relacionado;Año;Mes;Día;Código DANE de Municipio;Municipio;Departamento;Región;Modalidad;Presunto Responsable;Descripción Presunto Responsable;Abandono o Despojo Forzado de Tierras;Amenaza o Intimidación;Ataque Contra Misión Médica;Confinamiento o Restricción a la Movilidad;Desplazamiento Forzado;Extorsión;Lesionados Civiles;Pillaje;Tortura;Violencia Basada en Género;Otro Hecho Simultáneo;Total de Víctimas del Caso;Tipo de Armas;Latitud;Longitud
290987;;2000;10;09;86568;PUERTO ASIS;PUTUMAYO;BAJO PUTUMAYO;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;0,433884539;-76,52158203
290988;;2000;10;11;52835;SAN ANDRES DE TUMACO;NARIÑO;ANDEN PACIFICO SUR;ASALTO;GRUPO PARAMILITAR;BLOQUE CENTRAL BOLÍVAR;0;0;0;0;0;0;6;0;0;;;4;ARMA DE FUEGO;1,574550638;-78,61540963
290991;CR046260;2000;10;12;05079;BARBOSA;ANTIOQUIA;VALLE DE ABURRA;REUNIÓN PÚBLICA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;1;0;0;0;0;;;12;ARMA DE FUEGO;6,443417935;-75,32924085
290993;;2000;10;12;05045;APARTADO;ANTIOQUIA;URABA;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;4;;;4;ARMA DE FUEGO;7,883257;-76,625135
290994;;2000;10;14;05697;EL SANTUARIO;ANTIOQUIA;ORIENTE ANTIOQUEÑO;RUTA;GRUPO PARAMILITAR;NO IDENTIFICADO;0;1;0;0;0;0;0;1;1;;;4;ARMA DE FUEGO;6,124209495;-75,25212278
290995;;2000;10;15;70001;SINCELEJO;SUCRE;MORROSQUILLO Y SABANAS DE SUCRE;SICARIATO;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;1;0;0;;;5;ARMA DE FUEGO;9,302322;-75,395445
290996;CR2017290996;2000;10;14;13244;EL CARMEN DE BOLIVAR;BOLIVAR;MONTES DE MARIA;INCURSIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;1;0;0;1;0;;;17;ARMA CORTO PUNZANTE - ARMA DE FUEGO - OBJETO CONTUNDENTE;9,679957098;-75,34116658
290997;;2000;10;17;85001;YOPAL;CASANARE;PIEDEMONTE LLANERO;ASALTO;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;6;ARMA DE FUEGO;5,226219117;-72,38823462
290998;;2000;10;17;54553;PUERTO SANTANDER;NORTE DE SANTANDER;AREA METROPOLITANA DE CUCUTA;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;6;ND;8,329138642;-72,41119066
290999;;2000;10;17;54553;PUERTO SANTANDER;NORTE DE SANTANDER;AREA METROPOLITANA DE CUCUTA;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;6;ND;8,329138642;-72,41119066
291000;;2000;10;19;47001;SANTA MARTA;MAGDALENA;SIERRA NEVADA DE SANTA MARTA;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;6;0;4;;;4;ARMA DE FUEGO;11,14222657;-74,11788685
291001;;2000;10;20;44420;LA JAGUA DEL PILAR;LA GUAJIRA;SERRANIA DEL PERIJA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;4;ARMA CORTO PUNZANTE;10,4580941;-73,07209193
291002;;2000;10;21;05667;SAN RAFAEL;ANTIOQUIA;ORIENTE ANTIOQUEÑO;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;4;;;4;ARMA DE FUEGO;6,31074453;-74,99858652
291003;;2000;10;22;44420;LA JAGUA DEL PILAR;LA GUAJIRA;SERRANIA DEL PERIJA;REUNIÓN PÚBLICA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;0;0;0;0;2;;;4;ARMA CORTO PUNZANTE - ARMA DE FUEGO;10,4580941;-73,07209193
291004;CR013134;2000;10;24;05034;ANDES;ANTIOQUIA;SUROESTE ANTIOQUEÑO;REUNIÓN PÚBLICA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;4;ND;5,700929046;-75,96505506
291006;;2000;10;25;20001;VALLEDUPAR;CESAR;SIERRA NEVADA DE SANTA MARTA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;1;0;;;7;ARMA CORTO PUNZANTE;10,07928006;-73,73637051
291008;;2000;12;31;08606;REPELON;ATLANTICO;CANAL DEL DIQUE;INCURSIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;1;0;0;0;1;0;0;0;0;;;5;ARMA CORTO PUNZANTE - OBJETO CONTUNDENTE;10,50757051;-75,12188053
291009;;2000;10;29;23079;BUENAVISTA;CORDOBA;ALTO SINU Y SAN JORGE;RETENCIÓN/EJECUCIÓN;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;4;;;4;ARMA DE FUEGO;8,282639963;-75,41394023
291011;;2000;10;29;05736;SEGOVIA;ANTIOQUIA;NORDESTE ANTIOQUEÑO;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;1;0;0;0;0;;;8;ARMA DE FUEGO;7,26692339;-74,62163926
291012;;2000;10;29;05101;CIUDAD BOLIVAR;ANTIOQUIA;SUROESTE ANTIOQUEÑO;DESCONOCIDA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;4;ND;5,840995666;-76,01065253
291013;CR013412;2000;10;31;05361;ITUANGO;ANTIOQUIA;NORTE DE ANTIOQUIA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;1;0;1;1;0;;;8;ND;7,341549718;-75,67842277
291014;;2000;11;00;20228;CURUMANI;CESAR;SERRANIA DEL PERIJA;RUTA;GRUPO PARAMILITAR;BLOQUE CENTRAL BOLÍVAR;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;9,238771332;-73,48810861
291015;;2000;11;03;05150;CAROLINA;ANTIOQUIA;NORTE DE ANTIOQUIA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;0;0;0;0;2;;;4;ARMA DE FUEGO;6,754821442;-75,30590654
291016;;2000;11;03;05313;GRANADA;ANTIOQUIA;ORIENTE ANTIOQUEÑO;INCURSIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;4;0;0;;;17;ND;6,123380721;-75,12763646
291017;;2000;11;03;25530;PARATEBUENO;CUNDINAMARCA;PIEDEMONTE LLANERO;DESCONOCIDA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;1;0;;;4;ND;4,350774857;-73,34205554
291018;;2000;11;04;70001;SINCELEJO;SUCRE;MORROSQUILLO Y SABANAS DE SUCRE;INTERCEPTACIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;1;0;0;;;4;ARMA DE FUEGO;9,316673928;-75,43174967
291019;CR021681;2000;11;04;68081;BARRANCABERMEJA;SANTANDER;MAGDALENA MEDIO;INCURSIÓN;GRUPO PARAMILITAR;BLOQUE CENTRAL BOLÍVAR;0;0;0;0;0;0;0;0;0;;;7;ARMA DE FUEGO;7,064855;-73,849313
291020;;2000;11;05;05001;MEDELLIN;ANTIOQUIA;VALLE DE ABURRA;SICARIATO;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;4;0;0;;;4;ARMA DE FUEGO;6,257590259;-75,61103107
291021;;2000;11;05;63548;PIJAO;QUINDIO;EJE CAFETERO;ASALTO;GUERRILLA;FARC;0;0;0;0;0;0;1;0;0;;;5;ARMA DE FUEGO;4,30397934;-75,68330417
291022;;2000;11;06;05148;EL CARMEN DE VIBORAL;ANTIOQUIA;ORIENTE ANTIOQUEÑO;ASALTO;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;6,052819221;-75,3168946
291023;;2000;11;07;73067;ATACO;TOLIMA;SUR DEL TOLIMA;ASALTO;GUERRILLA;FARC;0;0;0;0;0;0;0;0;0;;;4;ARMA CORTO PUNZANTE - ARMA DE FUEGO;3,397816313;-75,60687957
291024;;2000;11;09;54250;EL TARRA;NORTE DE SANTANDER;CATATUMBO;DESCONOCIDA;GUERRILLA;NO IDENTIFICADA;0;0;0;0;0;0;0;0;0;;;4;ND;8,678263671;-73,0317597
291025;CR042174;2000;11;10;47189;CIENAGA;MAGDALENA;SIERRA NEVADA DE SANTA MARTA;INCURSIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;1;0;5;1;0;;;5;ARMA CORTO PUNZANTE - ARMA DE FUEGO - OTRO;10,85754552;-74,02500493
291026;;2000;11;10;20013;AGUSTIN CODAZZI;CESAR;SERRANIA DEL PERIJA;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;1;0;0;0;4;;;4;ARMA DE FUEGO;9,949215908;-73,22358244
291027;;2000;11;11;76109;BUENAVENTURA;VALLE DEL CAUCA;ANDEN PACIFICO SUR;RUTA;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;3,493340766;-77,11872832
291028;;2000;11;13;EXVEN;FRONTERA VENEZUELA;EXTERIOR;;ASALTO;GUERRILLA;ELN;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;9,1;-72,73
291029;;2000;11;13;05045;APARTADO;ANTIOQUIA;URABA;DESCONOCIDA;GRUPO ARMADO NO IDENTIFICADO;PRESENCIA GAO SIN ATRIBUCIÓN;0;1;0;0;0;0;0;0;0;;;7;ND;7,883257;-76,625135
291030;CR046283;2000;11;14;20001;VALLEDUPAR;CESAR;SIERRA NEVADA DE SANTA MARTA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;1;0;;;6;ARMA DE FUEGO;10,70261593;-73,29171392
291032;;2000;11;14;44420;LA JAGUA DEL PILAR;LA GUAJIRA;SERRANIA DEL PERIJA;RETÉN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;5;;;5;USO DE QUEMICOS Y TIXICOS;10,510214;-73,071679
291033;;2000;11;15;54001;CUCUTA;NORTE DE SANTANDER;AREA METROPOLITANA DE CUCUTA;ASALTO;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;8,112041811;-72,48862641
291034;;2000;11;15;20001;VALLEDUPAR;CESAR;SIERRA NEVADA DE SANTA MARTA;ASALTO;GUERRILLA;ELN;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;10,26700481;-73,71477154
291037;;2000;11;17;76275;FLORIDA;VALLE DEL CAUCA;SUR DEL VALLE;ASALTO;GRUPO ARMADO NO IDENTIFICADO;GRUPO ARMADO NO DIRIMIDO;0;0;0;0;0;1;0;0;0;;;4;ARMA DE FUEGO;3,304104295;-76,16477307
291038;;2000;11;18;25658;SAN FRANCISCO;CUNDINAMARCA;NOROCCIDENTE DE CUNDINAMARCA;ASALTO;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;4;0;0;;;4;ARMA DE FUEGO;4,964100703;-74,27217129
291039;CR2017291039;2000;11;18;05660;SAN LUIS;ANTIOQUIA;ORIENTE ANTIOQUEÑO;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;5;;;5;ARMA CORTO PUNZANTE;6,024205956;-75,0076674
291040;CR046286;2000;11;18;05284;FRONTINO;ANTIOQUIA;OCCIDENTE ANTIOQUEÑO;ASALTO;GUERRILLA;FARC;0;0;0;0;0;0;0;0;0;;;6;ARMA DE FUEGO;6,691364773;-76,33199656
291044;CR115006;2000;11;18;05284;FRONTINO;ANTIOQUIA;OCCIDENTE ANTIOQUEÑO;ASALTO;GUERRILLA;FARC;0;0;0;0;0;0;0;0;1;;;5;ND;6,691364773;-76,33199656
291045;;2000;11;20;08638;SABANALARGA;ATLANTICO;CANAL DEL DIQUE;ASALTO;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;4;ARMA CORTO PUNZANTE;10,62250777;-74,95510542
291046;;2000;11;21;05842;URAMITA;ANTIOQUIA;OCCIDENTE ANTIOQUEÑO;RUTA;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;1;0;0;;;8;ARMA DE FUEGO;6,913916924;-76,13318514
291048;;2000;11;21;95001;SAN JOSE DEL GUAVIARE;GUAVIARE;ARIARI GUAYABERO;RUTA;GUERRILLA;FARC;1;1;0;0;1;0;0;0;4;;;4;USO DE QUEMICOS Y TIXICOS;2,484286091;-71,91916993
291049;;2000;11;22;05138;CAÑASGORDAS;ANTIOQUIA;OCCIDENTE ANTIOQUEÑO;DESCONOCIDA;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;6,814950023;-76,02689632
291050;;2000;11;23;19698;SANTANDER DE QUILICHAO;CAUCA;NORTE DEL CAUCA;ASALTO;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;0;0;2;0;0;;;12;ARMA DE FUEGO;2,984467338;-76,49873145
291052;;2000;11;24;05129;CALDAS;ANTIOQUIA;VALLE DE ABURRA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;1;0;0;;;5;ARMA DE FUEGO;6,103494;-75,643154
291053;;2000;11;26;20228;CURUMANI;CESAR;SERRANIA DEL PERIJA;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;9,289996748;-73,51521722
291054;CR023054;2000;11;26;20013;AGUSTIN CODAZZI;CESAR;SERRANIA DEL PERIJA;RETÉN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;9,949215908;-73,22358244
291055;CR2017291055;2000;11;27;05134;CAMPAMENTO;ANTIOQUIA;NORTE DE ANTIOQUIA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;1;0;0;0;1;0;;;6;ARMA DE FUEGO;7,036017478;-75,28766178
291056;;2000;11;29;13473;MORALES;BOLIVAR;MAGDALENA MEDIO;RETÉN;GUERRILLA;ELN;0;0;0;0;0;0;0;1;0;;;6;ARMA DE FUEGO;8,253700061;-73,9713459
291057;;2000;11;29;47245;EL BANCO;MAGDALENA;SUR DE MAGDALENA;RUTA;DESCONOCIDO;NO APLICA;0;0;0;0;0;0;0;0;0;;;4;ND;9,065794693;-74,13300451
291058;CR012226;2000;11;29;20001;VALLEDUPAR;CESAR;SIERRA NEVADA DE SANTA MARTA;ASALTO;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;10,460472;-73,259398
291060;;2000;11;30;20228;CURUMANI;CESAR;SERRANIA DEL PERIJA;DESCONOCIDA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;4;ND;9,238771332;-73,48810861
291061;;2000;12;01;68081;BARRANCABERMEJA;SANTANDER;MAGDALENA MEDIO;ASALTO;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;1;0;0;;;6;ARMA DE FUEGO;7,054074558;-73,78211646
291062;;2000;12;02;05190;CISNEROS;ANTIOQUIA;NORDESTE ANTIOQUEÑO;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;1;1;0;0;1;0;2;0;0;;;4;ARMA DE FUEGO;6,537761957;-75,08720761
291063;;2000;12;03;19780;SUAREZ;CAUCA;NORTE DEL CAUCA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;1;0;0;0;1;0;0;1;0;;;4;ARMA DE FUEGO;2,981144559;-76,73314345
291064;CR2017291064;2000;12;06;05543;PEQUE;ANTIOQUIA;OCCIDENTE ANTIOQUEÑO;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;8;ARMA DE FUEGO;7,044180058;-75,88968843
291065;;2000;12;07;05400;LA UNION;ANTIOQUIA;ORIENTE ANTIOQUEÑO;ATAQUE INDISCRIMINADO;GRUPO PARAMILITAR;AUTODEFENSAS CAMPESINAS DEL MAGDALENA MEDIO;0;0;0;0;0;0;0;0;0;;SEÑALAMIENTOS;6;ARMA DE FUEGO;5,940434685;-75,35429023
291066;;2000;12;08;17777;SUPIA;CALDAS;EJE CAFETERO;ASALTO;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;5,45295802;-75,64035705
291067;;2000;12;09;05001;MEDELLIN;ANTIOQUIA;VALLE DE ABURRA;ASALTO;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;15;0;0;;;4;ARMA DE FUEGO;6,257590259;-75,61103107
291068;;2000;12;07;52356;IPIALES;NARIÑO;SUR DE NARIÑO;RETENCIÓN/EJECUCIÓN;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;1;0;0;0;0;0;1;0;;;4;ARMA DE FUEGO;0,497708465;-77,24047625
291069;;2000;12;12;44650;SAN JUAN DEL CESAR;LA GUAJIRA;SIERRA NEVADA DE SANTA MARTA;DESCONOCIDA;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;10,83000653;-73,0841026
291070;;2000;12;12;05001;MEDELLIN;ANTIOQUIA;VALLE DE ABURRA;SICARIATO;DESCONOCIDO;NO APLICA;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;6,257590259;-75,61103107
291071;CR2017291071;2000;12;13;05310;GOMEZ PLATA;ANTIOQUIA;NORTE DE ANTIOQUIA;ASALTO;GRUPO PARAMILITAR;NO IDENTIFICADO;0;1;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;6,709562839;-75,19270291
291072;;2000;12;15;76364;JAMUNDI;VALLE DEL CAUCA;SUR DEL VALLE;ASALTO;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;3;0;0;;;4;ARMA DE FUEGO;3,213892389;-76,62760418
291073;;2000;12;15;44098;DISTRACCION;LA GUAJIRA;SIERRA NEVADA DE SANTA MARTA;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;1;0;1;1;0;;;4;ARMA DE FUEGO;10,92801028;-72,94518346
291074;;2000;12;15;23555;PLANETA RICA;CORDOBA;ALTO SINU Y SAN JORGE;DESCONOCIDA;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;4;ND;8,181108488;-75,68923803
291075;;2000;12;17;76109;BUENAVENTURA;VALLE DEL CAUCA;ANDEN PACIFICO SUR;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;1;0;0;0;0;;;9;ARMA DE FUEGO;3,808294;-76,86669
291076;;2000;12;18;17614;RIOSUCIO;CALDAS;EJE CAFETERO;ASALTO;GUERRILLA;FARC;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;5,464574521;-75,69389393
291077;CR2017510880;2000;12;19;76834;TULUA;VALLE DEL CAUCA;CENTRO DEL VALLE;REUNIÓN PÚBLICA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;1;1;0;1;1;0;0;1;6;;;6;ARMA CORTO PUNZANTE - USO DE QUEMICOS Y TIXICOS;4,032708421;-75,88541458
291078;;2000;12;20;19698;SANTANDER DE QUILICHAO;CAUCA;NORTE DEL CAUCA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;2;0;0;;;8;ARMA DE FUEGO;2,991499147;-76,46212816
291079;;2000;12;22;05001;MEDELLIN;ANTIOQUIA;VALLE DE ABURRA;ASALTO;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;3;0;0;;;4;ARMA DE FUEGO;6,223149943;-75,62855561
291081;;2000;12;22;05308;GIRARDOTA;ANTIOQUIA;VALLE DE ABURRA;ATAQUE INDISCRIMINADO;DESCONOCIDO;NO APLICA;0;0;0;0;0;0;1;0;0;;;4;ARMA DE FUEGO;6,379745895;-75,44795744
291082;;2000;12;24;05674;SAN VICENTE FERRER;ANTIOQUIA;ORIENTE ANTIOQUEÑO;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;1;0;0;0;0;;;8;ARMA DE FUEGO;6,310387522;-75,32740163
291083;;2000;12;24;73483;NATAGAIMA;TOLIMA;SUR DEL TOLIMA;ASALTO;GUERRILLA;FARC;0;0;0;0;0;0;1;0;0;;;5;ARMA DE FUEGO;3,540518203;-75,12200999
291085;;2000;12;26;05088;BELLO;ANTIOQUIA;VALLE DE ABURRA;ASALTO;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;6,358841086;-75,58973588
291089;CR046317;2000;12;29;18592;PUERTO RICO;CAQUETA;CAGUAN;RETÉN;GUERRILLA;FARC;0;0;0;0;0;0;0;0;0;;;7;ARMA DE FUEGO;2,018940891;-75,07308627
291090;CR046316;2000;12;29;13244;EL CARMEN DE BOLIVAR;BOLIVAR;MONTES DE MARIA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;1;0;1;1;0;;;4;ARMA DE FUEGO - ARTEFACTO EXPLOSIVO;9,718573;-75,121231
291091;;2000;12;30;05649;SAN CARLOS;ANTIOQUIA;ORIENTE ANTIOQUEÑO;RETÉN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;6,193789659;-74,90732769
291092;;2000;12;31;08606;REPELON;ATLANTICO;CANAL DEL DIQUE;REUNIÓN PÚBLICA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;1;0;0;0;0;0;0;0;;;4;ND;10,50757051;-75,12188053
291093;;2000;12;31;86569;PUERTO CAICEDO;PUTUMAYO;BAJO PUTUMAYO;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;4;ND;0,70416861;-76,49864415
291094;;2001;00;00;54001;CUCUTA;NORTE DE SANTANDER;AREA METROPOLITANA DE CUCUTA;DESCONOCIDA;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;4;ND;8,112041811;-72,48862641
291095;;2001;01;01;05649;SAN CARLOS;ANTIOQUIA;ORIENTE ANTIOQUEÑO;INCURSIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;6,193789659;-74,90732769
291096;;2001;01;01;20178;CHIRIGUANA;CESAR;SERRANIA DEL PERIJA;REUNIÓN PÚBLICA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;1;;OCULTAMIENTO DE CADÁVER;4;ARMA DE FUEGO;9,426648354;-73,54797894
291097;CR2017291097;2001;01;03;05890;YOLOMBO;ANTIOQUIA;NORDESTE ANTIOQUEÑO;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;1;0;0;0;0;;DAÑO A BIEN CIVIL;12;ARMA DE FUEGO;6,64442786;-75,02990266
291098;;2001;01;05;05113;BURITICA;ANTIOQUIA;OCCIDENTE ANTIOQUEÑO;RUTA;GRUPO ARMADO NO IDENTIFICADO;GRUPO ARMADO NO DIRIMIDO;0;1;0;0;1;0;0;0;0;;;5;ARMA DE FUEGO;6,805926922;-75,91449939
291099;;2001;01;05;05541;PEÑOL;ANTIOQUIA;ORIENTE ANTIOQUEÑO;REUNIÓN PÚBLICA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;14;ARMA DE FUEGO;6,232396368;-75,22350906
291100;;2001;01;05;05541;PEÑOL;ANTIOQUIA;ORIENTE ANTIOQUEÑO;CITACIÓN;GRUPO ARMADO NO IDENTIFICADO;NO APLICA;0;0;0;0;0;0;0;0;0;;;13;ND;6,232396368;-75,22350906
291101;;2001;01;05;85139;MANI;CASANARE;LLANOS ORIENTALES;DESCONOCIDA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;12;ARMA DE FUEGO;4,675769488;-72,21280273
291102;;2001;01;08;13873;VILLANUEVA;BOLIVAR;CANAL DEL DIQUE;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;1;0;0;0;4;;;4;ARMA DE FUEGO;10,39910152;-75,2916207
291103;;2001;01;08;54001;CUCUTA;NORTE DE SANTANDER;AREA METROPOLITANA DE CUCUTA;RUTA;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;0;0;0;;;4;ARMA DE FUEGO;8,112041811;-72,48862641
291104;;2001;01;08;05475;MURINDO;ANTIOQUIA;URABA;INTERCEPTACIÓN;GRUPO PARAMILITAR;AUTODEFENSAS UNIDAS DE COLOMBIA AUC;0;0;0;0;0;0;1;0;0;;;4;ARMA DE FUEGO;6,828773855;-76,70861349
291105;;2001;01;09;05148;EL CARMEN DE VIBORAL;ANTIOQUIA;ORIENTE ANTIOQUEÑO;RETENCIÓN/EJECUCIÓN;GRUPO PARAMILITAR;NO IDENTIFICADO;0;0;0;0;0;0;0;0;0;;;5;ARMA DE FUEGO;5,978078841;-75,2635361
